,label,category,sim_bow,walks_bow,walks_skp,fingers_bow
542,hard_disc,object,"[('disk', 0.73), ('floppy', 0.72), ('microphone', 0.71), ('disks', 0.69)]","[('microphone', 0.68), ('drives', 0.66), ('lifts', 0.66), ('buttons', 0.66)]","[('thru', 0.69), ('fairway', 0.69), ('platters', 0.68), ('outs', 0.68)]","[('pedal', 0.75), ('buttons', 0.72), ('wire', 0.72), ('loading', 0.71)]"
543,pick,object,"[('picks', 0.82), ('throw', 0.82), ('pull', 0.79), ('catch', 0.77)]","[('picks', 0.78), ('pulls', 0.73), ('picking', 0.73), ('blew', 0.72)]","[('picks', 0.69), ('runners', 0.66), ('bettors', 0.64), ('draw', 0.63)]","[('pull', 0.74), ('picks', 0.73), ('bounce', 0.71), ('throw', 0.7)]"
544,car_mirror,object,"[('camera', 0.73), ('cart', 0.69), ('cab', 0.66), ('jumping', 0.66)]","[('jumping', 0.71), ('taxi', 0.69), ('sliding', 0.68), ('cart', 0.67)]","[('bouncing', 0.66), ('sideline', 0.66), ('ramp', 0.66), ('cancels', 0.65)]","[('shaft', 0.73), ('spinning', 0.72), ('cockpit', 0.71), ('hook', 0.71)]"
545,solar_dish,object,"[('belt', 0.66), ('crust', 0.66), ('rocks', 0.64), ('corona', 0.63)]","[('streams', 0.68), ('ridges', 0.66), ('walking', 0.65), ('digging', 0.65)]","[('occultations', 0.65), ('weekday', 0.65), ('refreshing', 0.64), ('afternoons', 0.64)]","[('conical', 0.72), ('tail', 0.71), ('fins', 0.7), ('fibre', 0.7)]"
546,remote_control,object,"[('peripheral', 0.59), ('airspace', 0.58), ('guidance', 0.58), ('traffic', 0.57)]","[('ramps', 0.56), ('traffic', 0.56), ('tunnels', 0.54), ('controls', 0.54)]","[('exits', 0.66), ('checkpoints', 0.63), ('curbs', 0.63), ('tilting', 0.63)]","[('blocking', 0.64), ('peripheral', 0.63), ('hydraulic', 0.62), ('steering', 0.61)]"
547,disk_brake,object,"[('wheels', 0.82), ('tube', 0.82), ('loading', 0.82), ('drive', 0.8)]","[('switches', 0.78), ('tube', 0.76), ('loading', 0.76), ('pins', 0.76)]","[('platters', 0.79), ('shutter', 0.78), ('pulleys', 0.77), ('zooming', 0.77)]","[('shaft', 0.82), ('tube', 0.81), ('loading', 0.81), ('brakes', 0.81)]"
548,buckle,object,"[('oiler', 0.8), ('cee', 0.8), ('awardees', 0.79), ('malachite', 0.79)]","[('harnesses', 0.72), ('knobs', 0.72), ('gyrated', 0.7), ('shuffles', 0.69)]","[('rips', 0.75), ('shuffles', 0.75), ('piste', 0.73), ('putt', 0.73)]","[('teflon', 0.73), ('choke', 0.73), ('harnesses', 0.73), ('fluke', 0.71)]"
549,hair_slide,object,"[('neck', 0.84), ('brush', 0.83), ('rope', 0.82), ('nose', 0.81)]","[('sliding', 0.8), ('neck', 0.78), ('rope', 0.77), ('brush', 0.75)]","[('fingerboard', 0.79), ('glued', 0.77), ('pegs', 0.77), ('grooves', 0.76)]","[('neck', 0.82), ('rope', 0.79), ('sliding', 0.77), ('padded', 0.77)]"
550,knot,object,"[('blank', 0.69), ('rectangular', 0.68), ('detector', 0.66), ('loops', 0.66)]","[('stairs', 0.69), ('fingerboard', 0.67), ('staring', 0.66), ('stepping', 0.65)]","[('midpoint', 0.59), ('pegs', 0.58), ('jumps', 0.58), ('diagonal', 0.58)]","[('vertical', 0.72), ('conical', 0.7), ('shaft', 0.7), ('fingerboard', 0.7)]"
551,combination_lock,object,"[('folding', 0.75), ('shaft', 0.74), ('sensor', 0.73), ('valve', 0.73)]","[('sliding', 0.73), ('switches', 0.72), ('shaft', 0.72), ('folding', 0.71)]","[('slip', 0.71), ('tripping', 0.69), ('angled', 0.68), ('pegs', 0.68)]","[('folding', 0.78), ('shaft', 0.78), ('valve', 0.75), ('pedal', 0.74)]"
552,nail,object,"[('pinch', 0.77), ('cart', 0.77), ('mallet', 0.76), ('grabs', 0.76)]","[('pulls', 0.79), ('blows', 0.76), ('bouncing', 0.74), ('sliding', 0.73)]","[('bounces', 0.74), ('bouncing', 0.73), ('snapping', 0.73), ('outs', 0.73)]","[('padded', 0.78), ('hook', 0.76), ('fingerboard', 0.73), ('sliding', 0.72)]"
553,safety_pin,object,"[('loading', 0.79), ('delivery', 0.75), ('overhead', 0.74), ('ammunition', 0.73)]","[('loading', 0.73), ('switches', 0.72), ('gears', 0.69), ('switching', 0.69)]","[('slipping', 0.73), ('punts', 0.71), ('shuttlecock', 0.7), ('handlebars', 0.7)]","[('loading', 0.81), ('brakes', 0.75), ('steering', 0.75), ('brake', 0.74)]"
554,screw,object,"[('levers', 0.75), ('tray', 0.74), ('hose', 0.74), ('bucket', 0.73)]","[('bouncing', 0.74), ('pulls', 0.73), ('fingerboard', 0.72), ('lifts', 0.72)]","[('bouncing', 0.71), ('shuffles', 0.7), ('glued', 0.69), ('shuttlecock', 0.69)]","[('padded', 0.75), ('fins', 0.75), ('fingerboard', 0.74), ('hammers', 0.73)]"
555,muzzle,object,"[('projectile', 0.84), ('bullet', 0.83), ('shaft', 0.82), ('recoil', 0.79)]","[('fingerboard', 0.75), ('sliding', 0.74), ('lifts', 0.73), ('pushes', 0.72)]","[('waist', 0.69), ('sideways', 0.68), ('hips', 0.68), ('angled', 0.68)]","[('shaft', 0.77), ('projectile', 0.75), ('fins', 0.75), ('tail', 0.74)]"
556,seat_belt,object,"[('crest', 0.73), ('stripe', 0.67), ('aisle', 0.66), ('corner', 0.66)]","[('trunk', 0.68), ('waist', 0.67), ('corner', 0.66), ('stretch', 0.64)]","[('rips', 0.71), ('aisle', 0.7), ('crossbar', 0.68), ('emmitsburg', 0.68)]","[('tail', 0.73), ('trunk', 0.72), ('neck', 0.71), ('conical', 0.7)]"
557,ski,object,"[('rowing', 0.7), ('jumper', 0.69), ('skiing', 0.68), ('shan', 0.66)]","[('hiking', 0.63), ('surf', 0.61), ('leaping', 0.61), ('hook', 0.61)]","[('skiing', 0.59), ('hiking', 0.57), ('elbow', 0.56), ('skis', 0.56)]","[('hook', 0.71), ('cymbal', 0.68), ('underneath', 0.67), ('skis', 0.67)]"
558,candle,object,"[('jacket', 0.76), ('shade', 0.72), ('hammer', 0.71), ('jar', 0.71)]","[('blows', 0.69), ('pulls', 0.69), ('sliding', 0.68), ('dirt', 0.67)]","[('candles', 0.63), ('sundays', 0.61), ('afternoons', 0.61), ('towel', 0.61)]","[('hook', 0.73), ('flashing', 0.72), ('padded', 0.72), ('conical', 0.72)]"
559,spotlight,object,"[('inquiries', 0.59), ('backlash', 0.58), ('foray', 0.58), ('balcony', 0.56)]","[('slid', 0.62), ('slipped', 0.61), ('crashing', 0.59), ('sneak', 0.59)]","[('sideline', 0.61), ('bounced', 0.61), ('shoppers', 0.61), ('nightly', 0.61)]","[('sliding', 0.62), ('rails', 0.62), ('flatten', 0.62), ('slides', 0.61)]"
560,torch,object,"[('replicant', 0.62), ('sailor', 0.6), ('slayer', 0.59), ('savage', 0.59)]","[('pulls', 0.63), ('leaping', 0.63), ('crashing', 0.62), ('chasing', 0.62)]","[('kicking', 0.66), ('stumbled', 0.65), ('blew', 0.65), ('rides', 0.65)]","[('hook', 0.67), ('padded', 0.66), ('sideways', 0.65), ('bolt', 0.64)]"
561,neck_brace,object,"[('straps', 0.78), ('mallet', 0.77), ('toe', 0.75), ('burner', 0.75)]","[('fingerboard', 0.81), ('sliding', 0.76), ('rocking', 0.75), ('padded', 0.75)]","[('forearm', 0.72), ('fingerboard', 0.72), ('pivot', 0.7), ('rocking', 0.7)]","[('fingerboard', 0.8), ('padded', 0.79), ('straps', 0.77), ('hook', 0.77)]"
562,pier,object,"[('pont', 0.79), ('clifton', 0.78), ('torre', 0.77), ('terre', 0.77)]","[('boulevard', 0.66), ('quarry', 0.66), ('cork', 0.65), ('poplar', 0.65)]","[('alewife', 0.64), ('sandilands', 0.63), ('finsbury', 0.63), ('boulevard', 0.63)]","[('hook', 0.69), ('fingerboard', 0.68), ('padded', 0.68), ('retractable', 0.68)]"
563,tripod,object,"[('mudguards', 0.79), ('bipod', 0.77), ('turret', 0.77), ('baskets', 0.77)]","[('walkway', 0.72), ('lifts', 0.72), ('rack', 0.72), ('leaping', 0.71)]","[('walkway', 0.71), ('downhill', 0.69), ('ramp', 0.69), ('cages', 0.69)]","[('padded', 0.78), ('rudder', 0.75), ('turret', 0.75), ('fuze', 0.75)]"
564,maypole,object,"[('albigensians', 0.8), ('tsuka', 0.8), ('whirling', 0.79), ('capoeiristas', 0.79)]","[('knobs', 0.69), ('pounding', 0.68), ('crevasses', 0.68), ('hendersonville', 0.68)]","[('raves', 0.73), ('piste', 0.72), ('discos', 0.72), ('kickoffs', 0.71)]","[('fingerboard', 0.74), ('hammers', 0.73), ('grunting', 0.73), ('fuzz', 0.73)]"
565,mousetrap,object,"[('illustrative', 0.73), ('skookum', 0.71), ('whodunnit', 0.71), ('shawl', 0.7)]","[('knobs', 0.64), ('moulded', 0.63), ('sawed', 0.63), ('sewn', 0.63)]","[('lookups', 0.67), ('recursor', 0.66), ('lookup', 0.66), ('calculates', 0.66)]","[('padded', 0.7), ('hewn', 0.7), ('corkscrew', 0.7), ('fretted', 0.69)]"
566,spider_web,object,"[('blog', 0.68), ('chat', 0.68), ('everquest', 0.67), ('newsgroup', 0.65)]","[('listings', 0.63), ('tabs', 0.63), ('pasting', 0.62), ('podcast', 0.61)]","[('eq', 0.69), ('podcast', 0.68), ('chatting', 0.68), ('nightly', 0.68)]","[('tabs', 0.7), ('flashing', 0.66), ('animations', 0.65), ('hack', 0.64)]"
567,trilobite,animal,"[('paranthropus', 0.85), ('australopithecus', 0.84), ('bovinae', 0.83), ('cyprinidae', 0.83)]","[('crevasses', 0.69), ('hopped', 0.69), ('smeared', 0.68), ('diffuses', 0.68)]","[('suborders', 0.68), ('placentals', 0.67), ('interglacials', 0.65), ('extremophiles', 0.65)]","[('dolomite', 0.73), ('acetate', 0.72), ('scallop', 0.72), ('eutectic', 0.72)]"
568,harvestman,animal,"[('paranthropus', 0.85), ('australopithecus', 0.84), ('bovinae', 0.83), ('cyprinidae', 0.83)]","[('crevasses', 0.69), ('hopped', 0.69), ('smeared', 0.68), ('diffuses', 0.68)]","[('suborders', 0.68), ('placentals', 0.67), ('interglacials', 0.65), ('extremophiles', 0.65)]","[('dolomite', 0.73), ('acetate', 0.72), ('scallop', 0.72), ('eutectic', 0.72)]"
569,scorpion,animal,"[('daffy', 0.87), ('grosbeak', 0.87), ('mink', 0.86), ('gnats', 0.85)]","[('butts', 0.74), ('weasels', 0.73), ('puddle', 0.72), ('relaxes', 0.72)]","[('trunks', 0.67), ('sucking', 0.65), ('closeup', 0.65), ('blaze', 0.65)]","[('teflon', 0.77), ('padded', 0.77), ('flick', 0.76), ('breeches', 0.76)]"
570,black_and_gold_garden_spider,animal,"[('hulk', 0.73), ('bionic', 0.72), ('slayer', 0.72), ('crazy', 0.72)]","[('chasing', 0.67), ('stump', 0.66), ('floats', 0.64), ('walking', 0.64)]","[('beanstalk', 0.66), ('chicks', 0.63), ('adrift', 0.62), ('chasing', 0.61)]","[('flashing', 0.71), ('hook', 0.69), ('padded', 0.68), ('flashlight', 0.68)]"
571,barn_spider,animal,"[('hulk', 0.73), ('bionic', 0.72), ('slayer', 0.72), ('crazy', 0.72)]","[('chasing', 0.67), ('stump', 0.66), ('floats', 0.64), ('walking', 0.64)]","[('beanstalk', 0.66), ('chicks', 0.63), ('adrift', 0.62), ('chasing', 0.61)]","[('flashing', 0.71), ('hook', 0.69), ('padded', 0.68), ('flashlight', 0.68)]"
572,garden_spider,animal,"[('hulk', 0.73), ('bionic', 0.72), ('slayer', 0.72), ('crazy', 0.72)]","[('chasing', 0.67), ('stump', 0.66), ('floats', 0.64), ('walking', 0.64)]","[('beanstalk', 0.66), ('chicks', 0.63), ('adrift', 0.62), ('chasing', 0.61)]","[('flashing', 0.71), ('hook', 0.69), ('padded', 0.68), ('flashlight', 0.68)]"
573,black_widow,animal,"[('niece', 0.89), ('grandmother', 0.88), ('aunt', 0.88), ('uncle', 0.87)]","[('minnie', 0.67), ('aunt', 0.65), ('mrs', 0.64), ('grandmother', 0.64)]","[('eloped', 0.65), ('aunt', 0.65), ('lucille', 0.65), ('joanie', 0.64)]","[('forehead', 0.68), ('ankle', 0.66), ('amputated', 0.65), ('curly', 0.64)]"
574,tarantula,animal,"[('roussel', 0.85), ('bicolor', 0.84), ('tuxedo', 0.83), ('martens', 0.83)]","[('smeared', 0.77), ('snuck', 0.75), ('sneaks', 0.74), ('knocks', 0.73)]","[('slithering', 0.7), ('puddle', 0.7), ('breakin', 0.7), ('holyfield', 0.7)]","[('lengthwise', 0.76), ('padded', 0.74), ('scallop', 0.73), ('teflon', 0.73)]"
575,wolf_spider,animal,"[('hulk', 0.73), ('bionic', 0.72), ('slayer', 0.72), ('crazy', 0.72)]","[('chasing', 0.67), ('stump', 0.66), ('floats', 0.64), ('walking', 0.64)]","[('beanstalk', 0.66), ('chicks', 0.63), ('adrift', 0.62), ('chasing', 0.61)]","[('flashing', 0.71), ('hook', 0.69), ('padded', 0.68), ('flashlight', 0.68)]"
576,tick,animal,"[('eprom', 0.83), ('creme', 0.8), ('trackball', 0.78), ('psd', 0.77)]","[('staring', 0.69), ('facemask', 0.69), ('bouncing', 0.68), ('snuck', 0.68)]","[('fewest', 0.68), ('chickie', 0.67), ('outs', 0.67), ('bettors', 0.66)]","[('fluke', 0.72), ('teflon', 0.71), ('padded', 0.71), ('paddles', 0.71)]"
577,centipede,animal,"[('badgers', 0.81), ('flatworms', 0.8), ('molluscs', 0.8), ('octopuses', 0.79)]","[('whips', 0.69), ('butts', 0.68), ('seeps', 0.68), ('normals', 0.68)]","[('kickoffs', 0.74), ('shuffles', 0.73), ('nods', 0.72), ('completly', 0.72)]","[('hammers', 0.77), ('cushioned', 0.74), ('actuators', 0.74), ('flaps', 0.73)]"
578,isopod,animal,"[('badgers', 0.81), ('flatworms', 0.8), ('molluscs', 0.8), ('octopuses', 0.79)]","[('whips', 0.69), ('butts', 0.68), ('seeps', 0.68), ('normals', 0.68)]","[('kickoffs', 0.74), ('shuffles', 0.73), ('nods', 0.72), ('completly', 0.72)]","[('hammers', 0.77), ('cushioned', 0.74), ('actuators', 0.74), ('flaps', 0.73)]"
579,Dungeness_crab,animal,"[('oysters', 0.87), ('shark', 0.87), ('toothed', 0.86), ('humpback', 0.85)]","[('leaping', 0.74), ('poplar', 0.72), ('dirt', 0.71), ('pits', 0.71)]","[('bushes', 0.71), ('palms', 0.7), ('cages', 0.7), ('flea', 0.67)]","[('padded', 0.79), ('sticky', 0.77), ('gravel', 0.75), ('coated', 0.74)]"
580,rock_crab,animal,"[('oysters', 0.87), ('shark', 0.87), ('toothed', 0.86), ('humpback', 0.85)]","[('leaping', 0.74), ('poplar', 0.72), ('dirt', 0.71), ('pits', 0.71)]","[('bushes', 0.71), ('palms', 0.7), ('cages', 0.7), ('flea', 0.67)]","[('padded', 0.79), ('sticky', 0.77), ('gravel', 0.75), ('coated', 0.74)]"
581,fiddler_crab,animal,"[('oysters', 0.87), ('shark', 0.87), ('toothed', 0.86), ('humpback', 0.85)]","[('leaping', 0.74), ('poplar', 0.72), ('dirt', 0.71), ('pits', 0.71)]","[('bushes', 0.71), ('palms', 0.7), ('cages', 0.7), ('flea', 0.67)]","[('padded', 0.79), ('sticky', 0.77), ('gravel', 0.75), ('coated', 0.74)]"
582,king_crab,animal,"[('oysters', 0.87), ('shark', 0.87), ('toothed', 0.86), ('humpback', 0.85)]","[('leaping', 0.74), ('poplar', 0.72), ('dirt', 0.71), ('pits', 0.71)]","[('bushes', 0.71), ('palms', 0.7), ('cages', 0.7), ('flea', 0.67)]","[('padded', 0.79), ('sticky', 0.77), ('gravel', 0.75), ('coated', 0.74)]"
583,American_lobster,animal,"[('oysters', 0.86), ('peppers', 0.85), ('strawberries', 0.84), ('cucumber', 0.84)]","[('poplar', 0.72), ('cherry', 0.7), ('leaping', 0.69), ('cayenne', 0.69)]","[('bushes', 0.73), ('crawfish', 0.69), ('palms', 0.69), ('oysters', 0.68)]","[('sticky', 0.75), ('peppers', 0.73), ('padded', 0.72), ('fermenting', 0.72)]"
584,spiny_lobster,animal,"[('oysters', 0.86), ('peppers', 0.85), ('strawberries', 0.84), ('cucumber', 0.84)]","[('poplar', 0.72), ('cherry', 0.7), ('leaping', 0.69), ('cayenne', 0.69)]","[('bushes', 0.73), ('crawfish', 0.69), ('palms', 0.69), ('oysters', 0.68)]","[('sticky', 0.75), ('peppers', 0.73), ('padded', 0.72), ('fermenting', 0.72)]"
585,crayfish,animal,"[('molluscs', 0.89), ('blueberries', 0.87), ('mangroves', 0.87), ('squids', 0.87)]","[('knobs', 0.75), ('crevasses', 0.71), ('citadelle', 0.71), ('veld', 0.7)]","[('bushes', 0.76), ('cages', 0.71), ('bumblebee', 0.7), ('feeders', 0.7)]","[('knobs', 0.75), ('clays', 0.74), ('grunting', 0.74), ('pumice', 0.73)]"
586,hermit_crab,animal,"[('oysters', 0.87), ('shark', 0.87), ('toothed', 0.86), ('humpback', 0.85)]","[('leaping', 0.74), ('poplar', 0.72), ('dirt', 0.71), ('pits', 0.71)]","[('bushes', 0.71), ('palms', 0.7), ('cages', 0.7), ('flea', 0.67)]","[('padded', 0.79), ('sticky', 0.77), ('gravel', 0.75), ('coated', 0.74)]"
587,tiger_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
588,ladybug,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
589,ground_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
590,long-horned_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
591,leaf_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
592,dung_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
593,rhinoceros_beetle,animal,"[('squid', 0.86), ('coconut', 0.84), ('berries', 0.83), ('toothed', 0.83)]","[('bushes', 0.73), ('poplar', 0.73), ('pits', 0.7), ('digging', 0.7)]","[('bushes', 0.67), ('foliage', 0.66), ('cages', 0.64), ('flea', 0.63)]","[('sticky', 0.79), ('pigment', 0.76), ('clays', 0.76), ('coated', 0.76)]"
594,weevil,animal,"[('purpurea', 0.8), ('viridis', 0.78), ('silky', 0.78), ('buteo', 0.78)]","[('watercolors', 0.67), ('pumpkins', 0.66), ('bushes', 0.65), ('rushes', 0.65)]","[('bake', 0.67), ('birdwatching', 0.65), ('vd', 0.65), ('dogwood', 0.65)]","[('fluke', 0.73), ('sticky', 0.72), ('curd', 0.71), ('teflon', 0.71)]"
595,fly,animal,"[('shoot', 0.78), ('sink', 0.76), ('catch', 0.74), ('climb', 0.72)]","[('shoot', 0.69), ('travelling', 0.68), ('crashed', 0.67), ('bounce', 0.67)]","[('climb', 0.63), ('shoot', 0.61), ('stairs', 0.6), ('swim', 0.59)]","[('slip', 0.7), ('sink', 0.7), ('sideways', 0.7), ('pull', 0.7)]"
596,bee,animal,"[('haliotis', 0.77), ('cat', 0.76), ('aloe', 0.76), ('abalone', 0.75)]","[('flies', 0.65), ('walking', 0.64), ('dirt', 0.62), ('chopped', 0.61)]","[('cages', 0.6), ('feeding', 0.6), ('chicks', 0.59), ('sucking', 0.58)]","[('sticky', 0.73), ('hook', 0.71), ('abalone', 0.7), ('padded', 0.7)]"
597,grasshopper,animal,"[('mycerobas', 0.89), ('spectacled', 0.88), ('grasshoppers', 0.87), ('shrew', 0.87)]","[('hopped', 0.72), ('bushes', 0.71), ('relaxes', 0.71), ('stork', 0.7)]","[('bushes', 0.74), ('palms', 0.7), ('blooming', 0.68), ('bumblebee', 0.68)]","[('teflon', 0.77), ('bulbous', 0.76), ('watery', 0.75), ('padded', 0.75)]"
598,cricket,animal,"[('football', 0.81), ('soccer', 0.79), ('basketball', 0.75), ('bowling', 0.73)]","[('bowling', 0.63), ('kicking', 0.62), ('golf', 0.61), ('competitions', 0.6)]","[('football', 0.58), ('matches', 0.57), ('bodyline', 0.57), ('bowlers', 0.56)]","[('bowling', 0.67), ('kicking', 0.62), ('gliding', 0.59), ('golf', 0.58)]"
599,walking_stick,animal,"[('rope', 0.84), ('touch', 0.8), ('bow', 0.8), ('knife', 0.79)]","[('sliding', 0.76), ('pulls', 0.76), ('rolled', 0.74), ('pulling', 0.73)]","[('bouncing', 0.73), ('broom', 0.7), ('shuttlecock', 0.7), ('kickoffs', 0.7)]","[('hook', 0.76), ('sliding', 0.76), ('rope', 0.76), ('pedal', 0.75)]"
600,cockroach,animal,"[('gnats', 0.83), ('vectorborne', 0.81), ('milanesa', 0.81), ('palmeri', 0.81)]","[('pours', 0.72), ('seeps', 0.71), ('sneaks', 0.71), ('hopped', 0.71)]","[('bushes', 0.72), ('gouged', 0.7), ('bikers', 0.69), ('palms', 0.69)]","[('teflon', 0.78), ('opal', 0.74), ('scallop', 0.73), ('corkscrew', 0.73)]"
601,mantis,animal,"[('antiope', 0.79), ('scorpion', 0.76), ('feresa', 0.76), ('brazen', 0.76)]","[('butts', 0.71), ('snuck', 0.69), ('relaxes', 0.68), ('seeps', 0.68)]","[('blaze', 0.66), ('gohan', 0.66), ('mincha', 0.66), ('bikers', 0.65)]","[('padded', 0.73), ('teflon', 0.72), ('ligament', 0.7), ('butts', 0.7)]"
602,cicada,animal,"[('antiope', 0.79), ('scorpion', 0.76), ('feresa', 0.76), ('brazen', 0.76)]","[('butts', 0.71), ('snuck', 0.69), ('relaxes', 0.68), ('seeps', 0.68)]","[('blaze', 0.66), ('gohan', 0.66), ('mincha', 0.66), ('bikers', 0.65)]","[('padded', 0.73), ('teflon', 0.72), ('ligament', 0.7), ('butts', 0.7)]"
603,leafhopper,animal,"[('antiope', 0.79), ('scorpion', 0.76), ('feresa', 0.76), ('brazen', 0.76)]","[('butts', 0.71), ('snuck', 0.69), ('relaxes', 0.68), ('seeps', 0.68)]","[('blaze', 0.66), ('gohan', 0.66), ('mincha', 0.66), ('bikers', 0.65)]","[('padded', 0.73), ('teflon', 0.72), ('ligament', 0.7), ('butts', 0.7)]"
604,lacewing,animal,"[('antiope', 0.79), ('scorpion', 0.76), ('feresa', 0.76), ('brazen', 0.76)]","[('butts', 0.71), ('snuck', 0.69), ('relaxes', 0.68), ('seeps', 0.68)]","[('blaze', 0.66), ('gohan', 0.66), ('mincha', 0.66), ('bikers', 0.65)]","[('padded', 0.73), ('teflon', 0.72), ('ligament', 0.7), ('butts', 0.7)]"
605,dragonfly,animal,"[('rewritable', 0.79), ('readme', 0.79), ('gss', 0.78), ('osf', 0.78)]","[('condenses', 0.68), ('slides', 0.67), ('soundboard', 0.67), ('lifts', 0.66)]","[('fido', 0.67), ('microfiche', 0.65), ('grub', 0.65), ('budokai', 0.64)]","[('bevel', 0.75), ('dichroic', 0.73), ('glazed', 0.73), ('clipped', 0.72)]"
606,damselfly,animal,"[('rewritable', 0.79), ('readme', 0.79), ('gss', 0.78), ('osf', 0.78)]","[('condenses', 0.68), ('slides', 0.67), ('soundboard', 0.67), ('lifts', 0.66)]","[('fido', 0.67), ('microfiche', 0.65), ('grub', 0.65), ('budokai', 0.64)]","[('bevel', 0.75), ('dichroic', 0.73), ('glazed', 0.73), ('clipped', 0.72)]"
